time,x,y,phi,vcx,vcy,wc,
8.7,1.2,0.18592,3.595,-0.098119,-0.20137,0.5
8.72,1.2,0.1904,3.605,-0.10132,-0.20276,0.5
8.74,1.2,0.19493,3.615,-0.10456,-0.20411,0.5
8.76,1.2,0.19952,3.625,-0.10783,-0.20542,0.5
8.78,1.2,0.20416,3.635,-0.11115,-0.20668,0.5
8.8,1.2,0.20885,3.645,-0.11449,-0.20789,0.5
8.82,1.2,0.2136,3.655,-0.11788,-0.20906,0.5
8.84,1.2,0.2184,3.665,-0.12129,-0.21018,0.5
8.86,1.2,0.22325,3.675,-0.12474,-0.21125,0.5
8.88,1.2,0.22816,3.685,-0.12823,-0.21228,0.5
8.9,1.2,0.23312,3.695,-0.13175,-0.21325,0.5
8.92,1.2,0.23813,3.705,-0.1353,-0.21418,0.5
8.94,1.2,0.2432,3.715,-0.13888,-0.21505,0.5
8.96,1.2,0.24832,3.725,-0.14249,-0.21588,0.5
8.98,1.2,0.25349,3.735,-0.14613,-0.21666,0.5
9,1.2,0.25872,3.745,-0.14981,-0.21738,0.5
9.02,1.2,0.264,3.755,-0.15351,-0.21805,0.5
9.04,1.2,0.26933,3.765,-0.15724,-0.21867,0.5
9.06,1.2,0.27472,3.775,-0.161,-0.21924,0.5
9.08,1.2,0.28016,3.785,-0.16478,-0.21975,0.5
9.1,1.2,0.28565,3.795,-0.16859,-0.22021,0.5
9.12,1.2,0.2912,3.805,-0.17243,-0.22061,0.5
9.14,1.2,0.2968,3.815,-0.17629,-0.22096,0.5
9.16,1.2,0.30245,3.825,-0.18017,-0.22125,0.5
9.18,1.2,0.30816,3.835,-0.18408,-0.22149,0.5
9.2,1.2,0.31392,3.845,-0.18801,-0.22167,0.5
9.22,1.2,0.31973,3.855,-0.19196,-0.2218,0.5
9.24,1.2,0.3256,3.865,-0.19593,-0.22187,0.5
9.26,1.2,0.33152,3.875,-0.19993,-0.22188,0.5
9.28,1.2,0.33749,3.885,-0.20394,-0.22183,0.5
9.3,1.2,0.34352,3.895,-0.20797,-0.22173,0.5
9.32,1.2,0.3496,3.905,-0.21203,-0.22156,0.5
9.34,1.2,0.35573,3.915,-0.21609,-0.22134,0.5
9.36,1.2,0.36192,3.925,-0.22018,-0.22106,0.5
9.38,1.2,0.36816,3.935,-0.22428,-0.22071,0.5
